fire	07V401000	defective:	-2987.096710142927	fire:	-2205.785460729703
fire	14V114000	defective:	-1695.6244257818767	fire:	-1690.8223597936342
fire	14V108000	defective:	-2962.3441255597163	fire:	-2515.704225103556
fire	14V090000	defective:	-1465.6375196222718	fire:	-1391.9257334679364
fire	14V097000	defective:	-2406.781885798171	fire:	-1936.9194299780709
fire	14V098000	defective:	-2440.708122227376	fire:	-1872.8937326280263
fire	14V059000	defective:	-1557.1372748268086	fire:	-1285.4805934946128
fire	13V241000	defective:	-1372.5636701857543	fire:	-1141.5387677045085
fire	13V224000	defective:	-2332.698451430776	fire:	-1691.1805885375406
fire	13V227000	defective:	-2414.659115892153	fire:	-2337.634538180283
fire	13V205000	defective:	-1535.2656376807283	fire:	-1196.2409441357127
fire	13V199000	defective:	-2294.652884470479	fire:	-1816.8714421082514
fire	13E022000	defective:	-1390.596524791889	fire:	-1191.9824532063813
fire	13V167000	defective:	-1799.5066305647697	fire:	-1602.8486951933958
fire	13V147000	defective:	-2424.451811902043	fire:	-1976.2687759602802
fire	13V138000	defective:	-1714.0180396893816	fire:	-1429.1653574937568
fire	13V090000	defective:	-1462.2218382088165	fire:	-1318.128941917293
fire	13V041000	defective:	-2237.176854489372	fire:	-2086.4760074190717
fire	13E001000	defective:	-1767.6592366195302	fire:	-1429.752382328964
fire	13V009000	defective:	-1572.322708702746	fire:	-1214.8051831857051
fire	14V116000	defective:	-2084.255800887227	fire:	-1771.0668040549929
defective	14V112000	defective:	-2665.7732083839387	fire:	-2755.159433646601
fire	14V102000	defective:	-1775.720968806461	fire:	-1531.7906544818138
fire	14V085000	defective:	-1723.9002321527364	fire:	-1360.8811522539315
fire	14V083000	defective:	-2439.5696034333423	fire:	-2179.9933630311634
fire	14V069000	defective:	-1636.5952419072107	fire:	-1486.5208761902013
fire	14V048000	defective:	-1590.1205137648885	fire:	-1358.9530706789874
defective	14V112000	defective:	-2665.7732083839387	fire:	-2755.159433646601
fire	14V030000	defective:	-2573.0924650144907	fire:	-2180.885930807163
fire	13V641000	defective:	-1408.1622887120047	fire:	-1317.8091187920077
fire	14V006000	defective:	-1382.6333760860734	fire:	-1145.9194206837856
fire	13V638000	defective:	-1273.1179007780652	fire:	-1212.6623931602282
fire	14V078000	defective:	-2245.090128347764	fire:	-2068.204796566168
fire	14V081000	defective:	-2014.4835116280046	fire:	-1561.0268431274862
fire	14V086000	defective:	-2396.4322653718214	fire:	-2370.8699839190526
fire	14V070000	defective:	-1945.6877022123995	fire:	-1823.9250650511513
fire	14V057000	defective:	-1605.3014682157589	fire:	-1427.047864680728
fire	14V040000	defective:	-2005.5407325302308	fire:	-1853.240738196432
defective	13V216000	defective:	-1159.9095189267669	fire:	-1244.5653706219543
defective	14V125000	defective:	-1118.2661436150665	fire:	-1146.664459573002
defective	14V123000	defective:	-1276.539864441361	fire:	-1355.0200934800005
fire	14V124000	defective:	-1968.491724297321	fire:	-1712.9989038341487
defective	14V121000	defective:	-1113.6865819233808	fire:	-1225.6099403646124
defective	14V122000	defective:	-486.04835313570044	fire:	-513.2010925435
fire	14V120000	defective:	-1578.3736015195857	fire:	-1430.98608496968
fire	14V115000	defective:	-1495.6852738350244	fire:	-1482.9033362332493
defective	14V119000	defective:	-1089.4599691754408	fire:	-1136.4679992531806
fire	14V149000	defective:	-1195.4766119529797	fire:	-1043.0745901827763
defective	14V110000	defective:	-1182.4717459226629	fire:	-1262.473920064048
fire	14V106000	defective:	-1769.15193602628	fire:	-1497.903245890595
defective	14V107000	defective:	-1445.7208195296837	fire:	-1524.2850157153505
fire	14V152000	defective:	-1634.1585517690642	fire:	-1464.3428216933987
defective	14V147000	defective:	-1258.9101274331706	fire:	-1466.231419557957
defective	14V109000	defective:	-1034.0454973953488	fire:	-1129.5188405586064
defective	14V101000	defective:	-1091.6408507599108	fire:	-1227.7444373885578
fire	14V095000	defective:	-1027.279396149356	fire:	-862.5119933105306
defective	14E005000	defective:	-749.6392677716241	fire:	-826.6542898840165
fire	14V096000	defective:	-978.6704884872564	fire:	-861.2338656840263
fire	14V064000	defective:	-1655.1073228199539	fire:	-1645.7157744782469
fire	14V087000	defective:	-2502.9290171384164	fire:	-2187.4022744783088
defective	14V094000	defective:	-609.2186828302648	fire:	-648.5456170576695
fire	14V073000	defective:	-1505.347202164146	fire:	-1322.792210937487
defective	14V089000	defective:	-1079.0924451008	fire:	-1195.4182362966421
fire	14V088000	defective:	-1467.1676075200858	fire:	-1294.8684031000041
defective	14V076000	defective:	-1588.322699700527	fire:	-1847.0202275432548
defective	14V092000	defective:	-1737.7079987241202	fire:	-1870.8187521902828
defective	14V093000	defective:	-1317.333283165228	fire:	-1622.8151672929928
defective	14V068000	defective:	-1128.6292738458683	fire:	-1134.89245756454
defective	14V075000	defective:	-1277.9608119577883	fire:	-1338.2378322793854
defective	14V074000	defective:	-1245.8851950201201	fire:	-1305.625213606934
defective	14V118000	defective:	-1670.3609453849995	fire:	-1915.8430094251553
defective	14V117000	defective:	-2166.3007159833473	fire:	-2293.98727131203
defective	14V104000	defective:	-1448.3699123895867	fire:	-1613.8318940917104
defective	14V067000	defective:	-1712.2020265582514	fire:	-1978.6796305693892
defective	14V103000	defective:	-1348.4129851226853	fire:	-1496.601507905057
defective	14V062000	defective:	-1062.8200347388042	fire:	-1225.535212706295
defective	14V063000	defective:	-1467.7960730551627	fire:	-1584.509656559434
defective	14V065000	defective:	-2067.078020781408	fire:	-2206.249539464955
fire	14V084000	defective:	-2040.250513698491	fire:	-1766.3307063343734
fire	14V060000	defective:	-1286.1623418725517	fire:	-1103.8322875834879
fire	14V079000	defective:	-1861.3039518874848	fire:	-1651.4156619922242
fire	14V080000	defective:	-2769.2350351543187	fire:	-2562.3322593600456
fire	14V082000	defective:	-1654.596651171481	fire:	-1415.0784795842405
defective	14V077000	defective:	-1178.0484011416552	fire:	-1284.158907063014
defective	14V058000	defective:	-1215.3021632675463	fire:	-1339.1171783358004
defective	14E004000	defective:	-919.0415891855134	fire:	-999.8028230787705
defective	14V072000	defective:	-1901.2549476070694	fire:	-2348.5776290891376
defective	14V071000	defective:	-2914.4628655516985	fire:	-3408.8892293463873
defective	14V055000	defective:	-2148.068859887582	fire:	-2181.6140388968893
defective	14V056000	defective:	-1506.1626808492845	fire:	-1635.4806712565376
defective	14V066000	defective:	-2021.963715501051	fire:	-2239.0733010473487
defective	14V039000	defective:	-1707.834227304658	fire:	-2100.860171025294
defective	14V051000	defective:	-1133.1592963274948	fire:	-1240.1255556225947
defective	14V049000	defective:	-1114.2838636912213	fire:	-1292.5147969619968
defective	14V050000	defective:	-1421.8638921205754	fire:	-1649.3829507106448
fire	14V046000	defective:	-2123.7615696302996	fire:	-2115.8510357135083
fire	14V041000	defective:	-2724.2349383618266	fire:	-2035.9240497454157
defective	14V042000	defective:	-2074.003218521741	fire:	-2204.6492796933244
defective	14V043000	defective:	-1490.6368461034822	fire:	-1693.7627936935762
defective	14V036000	defective:	-1589.7765277275964	fire:	-1701.6475328818146
fire	14E003000	defective:	-1741.4674420282781	fire:	-1448.2772688064217
defective	14V034000	defective:	-1276.9549220043564	fire:	-1340.4811653206436
fire	14V025000	defective:	-797.099895761967	fire:	-796.8448091743672
defective	14V045000	defective:	-1036.2539062235555	fire:	-1068.029261760784
defective	14V038000	defective:	-1650.273144387418	fire:	-1951.8681831446281
defective	14V033000	defective:	-1473.6166461367814	fire:	-1551.4338156645558
fire	14V035000	defective:	-1118.2123990680645	fire:	-965.7589814230099
fire	14V037000	defective:	-1817.7785641444173	fire:	-1623.7280263620348
defective	14V044000	defective:	-1098.7773708800737	fire:	-1173.7567963661072
defective	14V052000	defective:	-1277.3492723882882	fire:	-1300.247581944065
defective	14V031000	defective:	-1398.0086312933547	fire:	-1523.9795300672665
defective	14V011000	defective:	-1065.8979260702395	fire:	-1131.718190127529
defective	14T001000	defective:	-738.4232201026565	fire:	-770.9685405661545
fire	14V030000	defective:	-2573.0924650144907	fire:	-2180.885930807163
fire	14V028000	defective:	-1861.5402126543388	fire:	-1490.0748364517426
defective	14V022000	defective:	-1082.9345735859995	fire:	-1128.314186479295
defective	14V027000	defective:	-1463.3019518147846	fire:	-1518.8439288909578
defective	14V026000	defective:	-1130.6747539360656	fire:	-1242.6933692434532
defective	14V020000	defective:	-1081.803657959485	fire:	-1132.812394941018
defective	14V019000	defective:	-1879.3430840592066	fire:	-2008.1257763833312
fire	14V021000	defective:	-957.9249330702963	fire:	-934.0753383870081
defective	14V118000	defective:	-1670.3609453849995	fire:	-1915.8430094251553
fire	14V116000	defective:	-2084.255800887227	fire:	-1771.0668040549929
defective	14V117000	defective:	-2166.3007159833473	fire:	-2293.98727131203
defective	14V104000	defective:	-1448.3699123895867	fire:	-1613.8318940917104
defective	14V063000	defective:	-1467.7960730551627	fire:	-1584.509656559434
defective	14V065000	defective:	-2067.078020781408	fire:	-2206.249539464955
fire	14V085000	defective:	-1723.9002321527364	fire:	-1360.8811522539315
fire	14V083000	defective:	-2439.5696034333423	fire:	-2179.9933630311634
fire	14V081000	defective:	-2014.4835116280046	fire:	-1561.0268431274862
fire	14V059000	defective:	-1557.1372748268086	fire:	-1285.4805934946128
fire	14V060000	defective:	-1286.1623418725517	fire:	-1103.8322875834879
fire	14V069000	defective:	-1636.5952419072107	fire:	-1486.5208761902013
fire	14V079000	defective:	-1861.3039518874848	fire:	-1651.4156619922242
fire	14V080000	defective:	-2769.2350351543187	fire:	-2562.3322593600456
fire	14V082000	defective:	-1654.596651171481	fire:	-1415.0784795842405
fire	14V086000	defective:	-2396.4322653718214	fire:	-2370.8699839190526
fire	14V070000	defective:	-1945.6877022123995	fire:	-1823.9250650511513
defective	14V077000	defective:	-1178.0484011416552	fire:	-1284.158907063014
defective	14V058000	defective:	-1215.3021632675463	fire:	-1339.1171783358004
defective	14E004000	defective:	-919.0415891855134	fire:	-999.8028230787705
defective	14V071000	defective:	-2914.4628655516985	fire:	-3408.8892293463873
defective	14V056000	defective:	-1506.1626808492845	fire:	-1635.4806712565376
defective	14V051000	defective:	-1133.1592963274948	fire:	-1240.1255556225947
defective	14V050000	defective:	-1421.8638921205754	fire:	-1649.3829507106448
defective	14V034000	defective:	-1276.9549220043564	fire:	-1340.4811653206436
fire	14V025000	defective:	-797.099895761967	fire:	-796.8448091743672
defective	14V045000	defective:	-1036.2539062235555	fire:	-1068.029261760784
defective	14V038000	defective:	-1650.273144387418	fire:	-1951.8681831446281
defective	14V033000	defective:	-1473.6166461367814	fire:	-1551.4338156645558
fire	14V035000	defective:	-1118.2123990680645	fire:	-965.7589814230099
fire	14V037000	defective:	-1817.7785641444173	fire:	-1623.7280263620348
defective	14V044000	defective:	-1098.7773708800737	fire:	-1173.7567963661072
defective	14V052000	defective:	-1277.3492723882882	fire:	-1300.247581944065
defective	14V031000	defective:	-1398.0086312933547	fire:	-1523.9795300672665
defective	14V011000	defective:	-1065.8979260702395	fire:	-1131.718190127529
defective	14T001000	defective:	-738.4232201026565	fire:	-770.9685405661545
fire	14V028000	defective:	-1861.5402126543388	fire:	-1490.0748364517426
defective	14V022000	defective:	-1082.9345735859995	fire:	-1128.314186479295
defective	14V027000	defective:	-1463.3019518147846	fire:	-1518.8439288909578
defective	14V026000	defective:	-1130.6747539360656	fire:	-1242.6933692434532
defective	14V020000	defective:	-1081.803657959485	fire:	-1132.812394941018
defective	14V019000	defective:	-1879.3430840592066	fire:	-2008.1257763833312
fire	14V021000	defective:	-957.9249330702963	fire:	-934.0753383870081
defective	14V017000	defective:	-1867.8155032875661	fire:	-2122.0322923568406
defective	14V018000	defective:	-2520.3368614240894	fire:	-2558.305203917791
defective	14V023000	defective:	-873.1650166969171	fire:	-983.6430027372666
defective	14V054000	defective:	-1540.7867926898923	fire:	-1706.6167353454086
defective	14V053000	defective:	-1268.3120416658296	fire:	-1449.7427321324672
defective	14V047000	defective:	-1483.3332573840871	fire:	-1758.3740492155996
defective	14C001000	defective:	-1524.6755356349577	fire:	-1790.3689917006423
defective	14V015000	defective:	-1125.1328058985132	fire:	-1218.281658518571
defective	14V016000	defective:	-2438.2692182505	fire:	-2668.425254287442
fire	14V014000	defective:	-1704.08176822589	fire:	-1610.4317581212986
defective	14V003000	defective:	-1587.2900677348284	fire:	-1826.8414366355723
defective	14E002000	defective:	-747.8826961564843	fire:	-827.2342650077927
defective	14V010000	defective:	-3245.521331653806	fire:	-4063.2691598570573
defective	14V008000	defective:	-1417.7237679340606	fire:	-1513.4636831917587
fire	14V005000	defective:	-1213.37688061714	fire:	-1166.1161238452848
defective	14V009000	defective:	-1910.041864760863	fire:	-2031.5924830447739
defective	14V004000	defective:	-2265.704110129177	fire:	-2526.9548376669995
defective	11V445000	defective:	-1193.4510633361467	fire:	-1212.6207061944567
defective	14E001000	defective:	-997.7113000251858	fire:	-1038.4276333256691
fire	14V001000	defective:	-1515.8047299220007	fire:	-1335.296770067582
fire	13V653000	defective:	-1177.3173770984013	fire:	-1131.9474886898395
defective	13V654000	defective:	-1155.7091119938236	fire:	-1251.4221240111622
defective	13V651000	defective:	-1189.213283729863	fire:	-1246.9086502542846
fire	13V650000	defective:	-1331.6646245132633	fire:	-1226.1566346724333
fire	14V002000	defective:	-1238.4062859583032	fire:	-1185.1586600126652
defective	13E073000	defective:	-1216.7815162629167	fire:	-1296.0076897200893
fire	14V007000	defective:	-953.2098892797181	fire:	-911.0296649404555
defective	13V637000	defective:	-2022.2187013883524	fire:	-2295.6194892427734
defective	13V645000	defective:	-964.4410390518468	fire:	-1127.3208244616949
defective	13V643000	defective:	-1671.2113995803848	fire:	-1711.9634464726448
defective	13V644000	defective:	-1788.5505640249735	fire:	-2213.504603140734
defective	13E071000	defective:	-1136.1966888362908	fire:	-1181.9501188792267
defective	13E072000	defective:	-944.8272945832686	fire:	-1037.5021463221938
defective	13V648000	defective:	-1793.225011981964	fire:	-2178.651577622571
defective	13V646000	defective:	-1729.7396945273679	fire:	-2077.5077882866103
fire	13V627000	defective:	-1392.5377665186961	fire:	-1381.4193245418105
defective	13V639000	defective:	-1057.334837998994	fire:	-1111.163954989003
defective	13V640000	defective:	-1033.3456893916298	fire:	-1090.4137027026618
defective	13V633000	defective:	-1126.2421618326111	fire:	-1233.5383368281625
defective	13V632000	defective:	-820.702732308871	fire:	-847.8623484484227
defective	13V635000	defective:	-1146.3927401785838	fire:	-1276.844515252425
defective	13V634000	defective:	-1573.6319176462728	fire:	-1726.4204602795069
defective	13V622000	defective:	-1142.5509863903992	fire:	-1228.7758057584358
defective	13V624000	defective:	-996.5885493395468	fire:	-1044.6692753736538
defective	13V652000	defective:	-3051.630466526914	fire:	-3715.4155032455483
defective	13V616000	defective:	-1650.516512333873	fire:	-2036.0128711065215
fire	13V615000	defective:	-1483.2834850355287	fire:	-1440.9472060522746
defective	13V607000	defective:	-1143.3976391236106	fire:	-1264.3239497130885
defective	13V625000	defective:	-3141.9365099609963	fire:	-3590.812563892038
defective	13V629000	defective:	-3196.467580043716	fire:	-3593.0443234371337
fire	13V609000	defective:	-1253.572038248686	fire:	-1247.7746310912878
defective	13C002000	defective:	-1094.3742104928947	fire:	-1196.7032114165568
fire	13E069000	defective:	-1350.8529690358205	fire:	-1292.1492901903616
fire	13E066000	defective:	-1003.3136283537989	fire:	-978.2975436533637
defective	13V626000	defective:	-2827.890005558683	fire:	-3329.596531189023
defective	13V649000	defective:	-2794.773206732008	fire:	-3187.1473722359756
defective	13V647000	defective:	-2692.35908915667	fire:	-3000.8143102537983
defective	13V608000	defective:	-1307.0249298352614	fire:	-1407.9755062847967
defective	13V613000	defective:	-1184.8727699590286	fire:	-1330.7877514597826
defective	13V611000	defective:	-1682.1660469102594	fire:	-2042.851179724257
defective	13V605000	defective:	-1142.2035595933414	fire:	-1191.3201066875556
defective	13V592000	defective:	-1268.263432583319	fire:	-1295.0671231911256
fire	13V597000	defective:	-1316.4247843101732	fire:	-1261.104173482592
defective	13V603000	defective:	-850.9359783390574	fire:	-983.9812331438368
fire	13V642000	defective:	-1371.9477548489015	fire:	-1193.2364557804801
defective	13V594000	defective:	-1545.879389447693	fire:	-1652.1960493946615
defective	13V593000	defective:	-3034.2112285004728	fire:	-3588.410300588424
defective	13V612000	defective:	-1615.250902203451	fire:	-1848.4149796981415
defective	13V618000	defective:	-1565.6400148819478	fire:	-1647.0256885281585
fire	13V619000	defective:	-1422.7712064859209	fire:	-1389.7229012249775
defective	13V590000	defective:	-1954.797397744798	fire:	-2166.0906233064957
defective	13V601000	defective:	-1457.4234580568886	fire:	-1536.4166969924174
defective	13V631000	defective:	-1458.793510798701	fire:	-1559.9155236022686
defective	13V630000	defective:	-1586.3442830087363	fire:	-1720.7372217845711
defective	13V606000	defective:	-1614.7418252239522	fire:	-1747.2085840183295
defective	13V604000	defective:	-1732.0054791668751	fire:	-1840.2772014029408
defective	13V620000	defective:	-1181.8921329823143	fire:	-1212.803342478424
defective	13V610000	defective:	-1447.8102782421633	fire:	-1629.8319569626096
fire	13E065000	defective:	-1473.6949278709544	fire:	-1424.7741812299278
defective	13V591000	defective:	-1165.7469393885012	fire:	-1171.500851648554
defective	13V574000	defective:	-934.0350540818891	fire:	-1032.1847758544045
fire	13V589000	defective:	-1025.8283607857902	fire:	-1004.346511360409
defective	13E061000	defective:	-1036.0444366327288	fire:	-1099.1489707561684
defective	13V579000	defective:	-1710.6749522132045	fire:	-1830.3775642104163
defective	13V577000	defective:	-1656.0353832330832	fire:	-1769.2092179221445
defective	13V587000	defective:	-1811.4911617366329	fire:	-2076.6326298549243
defective	13V581000	defective:	-1403.3457176719762	fire:	-1425.143318952952
defective	13V580000	defective:	-1681.5080190593976	fire:	-1712.9566594207224
defective	13V582000	defective:	-973.9592303758933	fire:	-1048.7290890978736
defective	13V585000	defective:	-2619.6100124583295	fire:	-2866.368905901215
defective	13E067000	defective:	-1468.45559507749	fire:	-1719.748799956958
defective	13E061000	defective:	-1036.0444366327288	fire:	-1099.1489707561684
defective	13V579000	defective:	-1710.6749522132045	fire:	-1830.3775642104163
defective	13V577000	defective:	-1656.0353832330832	fire:	-1769.2092179221445
defective	13V587000	defective:	-1811.4911617366329	fire:	-2076.6326298549243
defective	13V581000	defective:	-1403.3457176719762	fire:	-1425.143318952952
defective	13V580000	defective:	-1681.5080190593976	fire:	-1712.9566594207224
defective	13V582000	defective:	-973.9592303758933	fire:	-1048.7290890978736
defective	13V585000	defective:	-2619.6100124583295	fire:	-2866.368905901215
defective	13E067000	defective:	-1468.45559507749	fire:	-1719.748799956958
defective	13V570000	defective:	-1095.5616340390904	fire:	-1227.835549628215
defective	13V576000	defective:	-1194.0170815026115	fire:	-1211.007922649715
defective	13V573000	defective:	-1545.602605540325	fire:	-1711.774011414787
defective	13V564000	defective:	-2789.8463727339126	fire:	-3283.7352852021836
defective	13V588000	defective:	-889.8369266949344	fire:	-1012.0483132294429
defective	13T012000	defective:	-822.1552034278046	fire:	-900.8273797451106
defective	13V586000	defective:	-1836.966038774805	fire:	-2298.8533356245543
fire	13V569000	defective:	-1293.816001535139	fire:	-1251.8287002300913
defective	13V572000	defective:	-1026.7753176693218	fire:	-1072.1861188691153
defective	13V575000	defective:	-1547.1832061097828	fire:	-1851.347050367881
defective	13V568000	defective:	-1158.038544689695	fire:	-1190.0204298949986
defective	13V571000	defective:	-1041.3424986004234	fire:	-1171.0505824087265
defective	13V578000	defective:	-1646.7707601817506	fire:	-2020.067418106865
defective	13E064000	defective:	-901.9511821966479	fire:	-1031.5519661013323
defective	13V538000	defective:	-1244.5326283260213	fire:	-1280.1284181908961
fire	13V561000	defective:	-1160.2474508799685	fire:	-1092.5110011766733
fire	13V554000	defective:	-1835.2772986742623	fire:	-1799.7687510460744
defective	13E063000	defective:	-890.7739200684903	fire:	-979.8023502833605
defective	13V539000	defective:	-1105.091757391102	fire:	-1166.285753919686
fire	13E062000	defective:	-809.5326217802525	fire:	-754.7903941319673
defective	13T011000	defective:	-743.8623552799685	fire:	-780.9296243362828
fire	13V559000	defective:	-932.0492466216012	fire:	-875.2498799178064
fire	13V558000	defective:	-810.688733609894	fire:	-810.0269090052157
fire	13V534000	defective:	-1464.9549838006608	fire:	-1344.3305080831906
defective	13V532000	defective:	-1331.8529300557154	fire:	-1417.7457449452545
defective	13V536000	defective:	-1050.1915234752912	fire:	-1138.684395876901
defective	13V552000	defective:	-1044.753070827636	fire:	-1252.3804390949194
defective	13V557000	defective:	-1143.2225103457981	fire:	-1294.402129645167
defective	13V531000	defective:	-993.6410550840378	fire:	-1104.327030442641
defective	13V545000	defective:	-1381.953713753702	fire:	-1418.1028683284117
defective	13V543000	defective:	-1316.340407941298	fire:	-1375.445266021105
defective	13V537000	defective:	-942.8288272767024	fire:	-1029.3887199597484
fire	13V530000	defective:	-1850.7239271825647	fire:	-1691.5797879838417
defective	13V549000	defective:	-1579.0604787504806	fire:	-1661.5639355048368
defective	13V517000	defective:	-955.5055415888153	fire:	-1038.2254347113949
defective	13V540000	defective:	-1109.076663093673	fire:	-1279.8115634444705
defective	13V515000	defective:	-1185.563524418286	fire:	-1247.0170992957849
defective	13V555000	defective:	-1286.260198553533	fire:	-1452.5023454369064
defective	13V541000	defective:	-895.230491488365	fire:	-935.1122952630935
defective	13V542000	defective:	-1660.2415952141603	fire:	-1753.3216110406254
defective	13V599000	defective:	-1752.7282168954157	fire:	-2116.555009702898
fire	13V503000	defective:	-1649.5676001646082	fire:	-1432.8452236878559
defective	13V600000	defective:	-1777.9645854813486	fire:	-2082.9275573624705
defective	13V560000	defective:	-1465.7121095777036	fire:	-1554.5112695774658
defective	13V563000	defective:	-1553.6712303957224	fire:	-1933.3515858449616
defective	13V533000	defective:	-1774.7296716872945	fire:	-2162.5301224870423
defective	13V518000	defective:	-3159.407064129635	fire:	-3536.3697670200863
defective	13V526000	defective:	-1413.6541685236225	fire:	-1541.8232078623314
defective	13E059000	defective:	-968.4406379478371	fire:	-1046.8815643296964
fire	13V565000	defective:	-1789.45201521246	fire:	-1748.7989966115163
fire	13V525000	defective:	-2252.466811049301	fire:	-2229.104290986423
defective	13V547000	defective:	-911.0181475445314	fire:	-930.1075125929002
fire	13V584000	defective:	-1282.2140619148643	fire:	-1180.6138744556038
fire	13V583000	defective:	-1171.4889741752934	fire:	-1135.4601753713764
defective	13V512000	defective:	-1064.7469694828949	fire:	-1181.6244528207349
defective	13V521000	defective:	-1327.8972627201697	fire:	-1352.8958308505569
fire	13V514000	defective:	-1273.3936899654043	fire:	-1176.837009678348
fire	13V516000	defective:	-1272.1369596472084	fire:	-1212.7598798461534
defective	13V508000	defective:	-2282.0325150344715	fire:	-2562.1586069356667
defective	13V522000	defective:	-2077.5595348505217	fire:	-2540.13629775208
